Gene	Chrom	Start	End	Coding
PF3D7_0407000	chr4	360382	361906	Coding
PF3D7_0407100	chr4	361974	364336	Coding
PTH2	chr4	363313	365044	Coding
PF3D7_0407300	chr4	365916	367353	Coding
PF3D7_0407400	chr4	367527	368741	Coding
PF3D7_0407500	chr4	369885	371270	Coding
PF3D7_0407600	chr4	373039	376677	Coding
PF3D7_0407700	chr4	376962	383799	Coding
CINCH	chr4	384240	391362	Coding
PF3D7_0407900	chr4	390866	394044	Coding
PF3D7_0408000	chr4	394047	394714	Coding
PF3D7_0408100	chr4	396410	401290	Coding
PF3D7_0408200	chr4	401320	403441	Coding
ZRANB2	chr4	403032	405486	Coding
PF3D7_0408400	chr4	405513	408243	Coding
FEN1	chr4	408485	411102	Coding
SIAP1	chr4	413403	416357	Coding
PLP1	chr4	417372	420824	Coding
PF3D7_0408800	chr4	422011	422958	Coding
KAE1	chr4	424078	427891	Coding
PF3D7_0409000	chr4	427283	435517	Coding
PRPF31	chr4	435640	438373	Coding
SOF1	chr4	438826	440791	Coding
PF3D7_0409300	chr4	440536	445079	Coding
DnaJ	chr4	445327	448141	Coding
PF3D7_0409500	chr4	448569	450669	Coding
RPA1	chr4	451590	456137	Coding
RF2	chr4	456470	458157	Coding
PF3D7_0409800	chr4	458379	462772	Coding
ALP5b	chr4	461577	464007	Coding
EVP1	chr4	464039	468171	Coding
PPM1	chr4	470021	473920	Coding
RRP4	chr4	474132	475694	Coding
PF3D7_0410500	chr4	475944	476585	Coding
ATRP	chr4	478964	481141	Coding
RbgA	chr4	480653	485264	Coding
PF3D7_0410800	chr4	484937	489959	Coding
PF3D7_0410900	chr4	490388	494260	Coding
PF3D7_0411000	chr4	498831	503922	Coding
MED8	chr4	504413	505095	Coding
PF3D7_0411200	chr4	505544	509792	Coding
PF3D7_0411300	chr4	510180	512923	Coding
PF3D7_0411400	chr4	513083	517579	Coding
PF3D7_0411700	chr4	518685	519101	Coding
PF3D7_0411800	chr4	519261	526401	Coding
PF3D7_0411900	chr4	527408	535614	Coding
PF3D7_0412000	chr4	536310	540069	Coding
mtRPS12	chr4	539768	541690	Coding
PF3D7_0412200	chr4	541759	543070	Coding
PF3D7_0412300	chr4	543378	545746	Coding
VAR	chr4	545623	554633	Coding
VAR	chr4	561183	570348	Coding
VAR	chr4	576810	584668	Coding
VAR	chr4	591949	599849	Coding
RIF	chr4	603166	604456	Coding
RIF	chr4	609155	610433	Coding
PGM2	chr4	615161	616685	Coding
RPT3	chr4	616407	618468	Coding
PF3D7_0413700	chr4	619189	621405	Coding
PF3D7_0413800	chr4	621595	622959	Coding
USP13	chr4	622894	626416	Coding
SMC3	chr4	626435	633382	Coding
PF3D7_0414100	chr4	633501	639156	Coding
PF3D7_0414200	chr4	646996	648777	Coding
PF3D7_0414300	chr4	649273	650954	Coding
PF3D7_0414400	chr4	652350	653554	Coding
PF3D7_0414500	chr4	654179	657778	Coding
APH	chr4	658117	659834	Coding
PF3D7_0414700	chr4	660048	663084	Coding
PF3D7_0414800	chr4	663115	664901	Coding
ARO	chr4	665765	668508	Coding
PF3D7_0415000	chr4	668291	669784	Coding
PF3D7_0415100	chr4	670824	672750	Coding
PF3D7_0415200	chr4	672035	679718	Coding
CRK3	chr4	681263	686296	Coding
PF3D7_0415400	chr4	686017	687474	Coding
CBP20	chr4	688057	689439	Coding
GAK	chr4	689248	690639	Coding
PF3D7_0415700	chr4	690721	692635	Coding
PF3D7_0415800	chr4	693250	696792	Coding
PF3D7_0415900	chr4	697475	700443	Coding
PF3D7_0416000	chr4	700633	705339	Coding
GATA	chr4	706094	709615	Coding
PF3D7_0416200	chr4	708854	710099	Coding
MCM9	chr4	710117	715849	Coding
HAT1	chr4	717422	723139	Coding
MAF1	chr4	722433	724446	Coding
PHBL	chr4	724910	727410	Coding
PF3D7_0416700	chr4	727456	728891	Coding
SAR1	chr4	729587	731615	Coding
PF3D7_0416900	chr4	732052	740562	Coding
PF3D7_0417000	chr4	741816	743452	Coding
PUF2	chr4	743611	745637	Coding
DHFR-TS	chr4	747897	750065	Coding
PF3D7_0417300	chr4	750307	753786	Coding
PF3D7_0417400	chr4	755176	777060	Coding
PF3D7_0417500	chr4	776801	779987	Coding
PF3D7_0417600	chr4	780243	783375	Coding
PF3D7_0417700	chr4	784194	786430	Coding
CRK1	chr4	786700	790000	Coding
PF3D7_0417900	chr4	790709	793086	Coding
PF3D7_0418000	chr4	793749	810923	Coding
SOC1	chr4	810171	815760	Coding
EIF3M	chr4	816141	818999	Coding
PF3D7_0418300	chr4	819175	826740	Coding
PF3D7_0418400	chr4	829728	830676	Coding
BET3	chr4	830766	832555	Coding
PF3D7_0418600	chr4	833620	840678	Coding
PF3D7_0418700	chr4	840757	843217	Coding
PF3D7_0418800	chr4	843562	845169	Coding
PF3D7_0418900	chr4	846888	849541	Coding
PF3D7_0419000	chr4	849793	852242	Coding
PF3D7_0419100	chr4	852453	854447	Coding
PF3D7_0419300	chr4	854488	857207	Coding
GOT1	chr4	854493	855667	Coding
PF3D7_0419400	chr4	857875	866312	Coding
PF3D7_0419500	chr4	866388	869784	Coding
RANBP1	chr4	869788	872102	Coding
Pf34	chr4	872600	875321	Coding
PF3D7_0419800	chr4	874705	876464	Coding
PF3D7_0419900	chr4	876213	894383	Coding
PF3D7_0420000	chr4	893948	906047	Coding
RIO2	chr4	906263	909398	Coding
ACPS	chr4	909409	912119	Coding
ApiAP2	chr4	915895	928649	Coding
RRF2	chr4	929219	930280	Coding
PF3D7_0420500	chr4	930314	931842	Coding
PF3D7_0420600	chr4	932373	934499	Coding
VAR	chr4	935031	941875	Coding
VAR	chr4	946169	953773	Coding
VAR	chr4	958067	965611	Coding
RIF	chr4	967087	968273	Coding
VAR	chr4	969031	976591	Coding
PF3D7_0421700	chr4	987842	994360	Coding
PF3D7_0421800	chr4	995998	996252	Coding
PF3D7_0421900	chr4	997240	997455	Coding
PF3D7_0422000	chr4	997886	1000908	Coding
PF3D7_0422100	chr4	1001207	1003506	Coding
PF3D7_0422200	chr4	1003768	1018837	Coding
PF3D7_0422300	chr4	1020961	1025057	Coding
RPS19	chr4	1025510	1027735	Coding
BRR2	chr4	1029062	1038336	Coding
PF3D7_0422600	chr4	1038409	1039295	Coding
EIF4A3	chr4	1039634	1041812	Coding
SR12	chr4	1042564	1044896	Coding
PF3D7_0422900	chr4	1045301	1046988	Coding
PF3D7_0423000	chr4	1047470	1048843	Coding
PF3D7_0423100	chr4	1048879	1050294	Coding
PF3D7_0423200	chr4	1050249	1051258	Coding
PF3D7_0423300	chr4	1051095	1053352	Coding
AARP	chr4	1055314	1056674	Coding
GAPM2	chr4	1058888	1061603	Coding
PF3D7_0423600	chr4	1061719	1067023	Coding
ETRAMP4	chr4	1069829	1072039	Coding
CyRPA	chr4	1075910	1077829	Coding
PF3D7_0423900	chr4	1077575	1078515	Coding
PF3D7_0424000	chr4	1080176	1082321	Coding
RH5	chr4	1082005	1084464	Coding
RH4	chr4	1085641	1091369	Coding
SURF4.2	chr4	1099303	1107445	Coding
FIKK4.1	chr4	1108275	1112724	Coding
PF3D7_0424600	chr4	1112736	1117250	Coding
FIKK4.2	chr4	1115896	1123289	Coding
PF3D7_0424800	chr4	1123975	1125348	Coding
PF3D7_0424900	chr4	1127257	1129353	Coding
PF3D7_0425100	chr4	1134415	1135394	Coding
PF3D7_0425200	chr4	1136443	1137793	Coding
PF3D7_0425400	chr4	1143992	1144824	Coding
PF3D7_0425500	chr4	1146672	1147697	Coding
RIF	chr4	1152504	1153633	Coding
VAR	chr4	1156423	1167821	Coding
RIF	chr4	1169521	1171286	Coding
VAR	chr4	1173053	1180226	Coding
VAR	chr5	20929	28456	Coding
RIF	chr5	33056	34378	Coding
RIF	chr5	36464	37564	Coding
MESA	chr5	42114	48258	Coding
FIKK5	chr5	50081	52576	Coding
PF3D7_0501000	chr5	55122	57159	Coding
HSP40	chr5	57729	62476	Coding
PIESP2	chr5	63225	66292	Coding
SBP1	chr5	67224	70944	Coding
FIRA	chr5	73163	80813	Coding
RAP3	chr5	80570	82763	Coding
RAP2	chr5	83760	85512	Coding
APC3	chr5	86820	89201	Coding
CAF1A	chr5	90735	95257	Coding
PF3D7_0501900	chr5	94808	97116	Coding
VPS11	chr5	97199	102279	Coding
PF3D7_0502100	chr5	101346	103488	Coding
MPV17	chr5	104000	106727	Coding
PF3D7_0502300	chr5	106583	108202	Coding
MSP8	chr5	109846	112484	Coding
PF3D7_0502500	chr5	114149	115933	Coding
PF3D7_0502600	chr5	116198	120058	Coding
PF3D7_0502700	chr5	120060	121732	Coding
PF3D7_0502800	chr5	122377	123300	Coding
PF3D7_0502900	chr5	122938	124276	Coding
PF3D7_0503000	chr5	125012	126861	Coding
IspE	chr5	126662	128917	Coding
CDC6	chr5	130209	133825	Coding
SRSF12	chr5	134119	137344	Coding
ADF1	chr5	139481	142206	Coding
PF3D7_0503500	chr5	142470	145987	Coding
MyoB	chr5	146352	150733	Coding
RPL31	chr5	151316	153014	Coding
PF3D7_0503900	chr5	153455	156762	Coding
ATPase3	chr5	157065	165442	Coding
PF3D7_0504100	chr5	165089	166846	Coding
DDX27	chr5	167258	169809	Coding
PF3D7_0504300	chr5	169539	170888	Coding
PF3D7_0504400	chr5	172042	174574	Coding
PF3D7_0504500	chr5	174882	176765	Coding
BCKDHB	chr5	177390	179177	Coding
CEP120	chr5	179898	187747	Coding
PF3D7_0504800	chr5	187586	205020	Coding
PF3D7_0504900	chr5	206397	208680	Coding
PF3D7_0505000	chr5	208676	219273	Coding
TRS85	chr5	219562	230001	Coding
ALP2b	chr5	230206	232507	Coding
PF3D7_0505300	chr5	233139	235836	Coding
PF3D7_0505400	chr5	235735	238864	Coding
MSH6	chr5	238878	243954	Coding
PF3D7_0505600	chr5	245653	247093	Coding
PF3D7_0505700	chr5	247142	250905	Coding
SUMO	chr5	251337	253815	Coding
MED11	chr5	254058	256048	Coding
PF3D7_0506000	chr5	256063	257694	Coding
PF3D7_0506100	chr5	256330	259207	Coding
TBP	chr5	259462	260835	Coding
PF3D7_0506300	chr5	260639	262284	Coding
PF3D7_0506400	chr5	262672	263925	Coding
PF3D7_0506500	chr5	264456	278345	Coding
PF3D7_0506700	chr5	280493	283639	Coding
TCF25	chr5	283669	288351	Coding
ROM4	chr5	288024	291540	Coding
PF3D7_0507000	chr5	292305	294463	Coding
RPL4	chr5	294476	297505	Coding
SUB3	chr5	298070	301000	Coding
SOPT	chr5	301508	305191	Coding
SUB1-ProM	chr5	305282	306963	Coding
SUB1	chr5	307090	310120	Coding
CAF40	chr5	311816	315368	Coding
NPL4	chr5	316610	319032	Coding
PF3D7_0507800	chr5	320839	327413	Coding
PF3D7_0507900	chr5	327656	328316	Coding
P38	chr5	328346	330436	Coding
SET9	chr5	331618	337242	Coding
PF3D7_0508200	chr5	336882	340121	Coding
TPT	chr5	340652	344452	Coding
PF3D7_0508400	chr5	344931	346744	Coding
ND6	chr5	346728	355169	Coding
PF3D7_0508600	chr5	355948	357049	Coding
PRP5	chr5	358035	362825	Coding
SSB	chr5	362856	365744	Coding
AAP6	chr5	366627	376779	Coding
alphaSNAP	chr5	376542	379117	Coding
SMC4	chr5	380595	386806	Coding
LRR2	chr5	386956	388505	Coding
PF3D7_0509300	chr5	388184	389809	Coding
RNAPI	chr5	389815	399902	Coding
PF3D7_0509500	chr5	401124	402771	Coding
AsnRS	chr5	402908	405758	Coding
PF3D7_0509700	chr5	405961	407897	Coding
PI4KB	chr5	409403	415758	Coding
PF3D7_0509900	chr5	415972	417680	Coding
PF3D7_0510000	chr5	417823	422380	Coding
PF3D7_0510100	chr5	421563	431426	Coding
CYP87	chr5	436017	439924	Coding
SIP	chr5	440724	442007	Coding
PF3D7_0510400	chr5	443533	445913	Coding
TopoI	chr5	445554	448872	Coding
PF3D7_0510700	chr5	459301	460344	Coding
PF3D7_0510800	chr5	461017	464399	Coding
TCTP	chr5	467139	468451	Coding
PF3D7_0511100	chr5	468884	470250	Coding
SCD	chr5	470506	474400	Coding
PF3D7_0511300	chr5	474407	478999	Coding
PF3D7_0511400	chr5	481423	482568	Coding
PF3D7_0511500	chr5	484937	517423	Coding
ARNP	chr5	517088	518520	Coding
CGI121	chr5	518405	520655	Coding
INO1	chr5	520131	522996	Coding
PF3D7_0511900	chr5	524501	527218	Coding
PFD6	chr5	527485	528969	Coding
PF3D7_0512100	chr5	528729	529510	Coding
GS	chr5	529629	532277	Coding
MAT1	chr5	532825	534881	Coding
PF3D7_0512400	chr5	536273	536977	Coding
PF3D7_0512500	chr5	539571	543685	Coding
RAB1b	chr5	543951	546564	Coding
OPRT	chr5	546264	547814	Coding
PF3D7_0512800	chr5	548139	553825	Coding
AKAL	chr5	553939	554787	Coding
PF3D7_0513000	chr5	555264	556651	Coding
PF3D7_0513100	chr5	556685	558060	Coding
PF3D7_0513200	chr5	559099	569049	Coding
PNP	chr5	568594	570527	Coding
YihA1	chr5	570684	572743	Coding
PAM16	chr5	573224	574334	Coding
PF3D7_0513600	chr5	574365	579453	Coding
PSOP12	chr5	580815	584424	Coding
RAB1a	chr5	584878	586032	Coding
PF3D7_0513900	chr5	587509	588764	Coding
TTL	chr5	588921	590809	Coding
UvrD	chr5	591098	595679	Coding
PF3D7_0514200	chr5	596622	599828	Coding
PF3D7_0514300	chr5	599959	603868	Coding
PF3D7_0514500	chr5	604633	606347	Coding
PF3D7_0514600	chr5	606433	609049	Coding
PF3D7_0514700	chr5	610089	614771	Coding
PF3D7_0514800	chr5	615232	618202	Coding
PF3D7_0514900	chr5	618369	620372	Coding
CWC2	chr5	620377	624323	Coding
ROM9	chr5	624719	626844	Coding
PF3D7_0515200	chr5	627289	627961	Coding
PI3K	chr5	628784	635412	Coding
PF3D7_0515400	chr5	636591	640519	Coding
GEP1	chr5	641137	644685	Coding
GEP	chr5	646042	652163	Coding
GAP40	chr5	653317	656149	Coding
PF3D7_0515800	chr5	657947	659643	Coding
NIF2	chr5	659849	661610	Coding
PF3D7_0516000	chr5	662435	667113	Coding
ATPase1	chr5	667396	675244	Coding
RPS11	chr5	675278	677624	Coding
PF3D7_0516300	chr5	677677	681517	Coding
PhLP1	chr5	680968	682644	Coding
MFS1	chr5	683708	685859	Coding
MB2	chr5	686350	693455	Coding
PF3D7_0516700	chr5	693120	699060	Coding
ApiAP2	chr5	699574	708266	Coding
RPL2	chr5	712371	714307	Coding
PF3D7_0517000	chr5	715214	717787	Coding
PF3D7_0517100	chr5	717799	719939	Coding
PF3D7_0517200	chr5	720614	722849	Coding
SR1	chr5	723233	727755	Coding
FACT-L	chr5	731350	735605	Coding
PF3D7_0517500	chr5	735386	738469	Coding
CPbeta	chr5	739651	741365	Coding
EIF3B	chr5	742798	745633	Coding
DCX	chr5	745798	746634	Coding
PF3D7_0517900	chr5	747364	749746	Coding
PF3D7_0518000	chr5	750421	752625	Coding
AMR2	chr5	753178	758036	Coding
MDM2	chr5	757797	759247	Coding
PF3D7_0518300	chr5	759377	761483	Coding
CYC3	chr5	762103	762792	Coding
DDX23	chr5	762933	767061	Coding
WDR26	chr5	768798	774027	Coding
PUF1	chr5	774052	780916	Coding
PSOP13	chr5	783638	784991	Coding
PF3D7_0518900	chr5	785664	786565	Coding
SLBP	chr5	788099	790045	Coding
PF3D7_0519100	chr5	790072	791204	Coding
PF3D7_0519200	chr5	791256	793280	Coding
COX10	chr5	795081	797815	Coding
RPS24	chr5	797479	799233	Coding
CCR4-1	chr5	801173	810530	Coding
PF3D7_0519600	chr5	811849	815452	Coding
PF3D7_0519700	chr5	816163	819538	Coding
PF3D7_0519800	chr5	819888	824376	Coding
PF3D7_0519900	chr5	825229	828230	Coding
RPS9	chr5	828277	830137	Coding
PPM9	chr5	830897	834873	Coding
MED17	chr5	834812	837967	Coding
LSM2	chr5	837998	839532	Coding
PF3D7_0520400	chr5	839260	841139	Coding
PF3D7_0520500	chr5	841321	842672	Coding
Ap4AH	chr5	842960	845134	Coding
PF3D7_0520700	chr5	845538	848991	Coding
PF3D7_0520800	chr5	849251	856116	Coding
SAHH	chr5	856500	859367	Coding
PF3D7_0521000	chr5	858511	861445	Coding
PF3D7_0521100	chr5	861930	867583	Coding
PF3D7_0521200	chr5	868694	869943	Coding
PF3D7_0521300	chr5	870142	875484	Coding
PF3D7_0521400	chr5	875800	877760	Coding
PF3D7_0521500	chr5	877768	879984	Coding
PF3D7_0521600	chr5	879807	881622	Coding
DDX1	chr5	882262	885355	Coding
PF3D7_0521800	chr5	885714	888232	Coding
PF3D7_0521900	chr5	888657	895144	Coding
PF3D7_0522000	chr5	895431	897323	Coding
PF3D7_0522100	chr5	897008	900527	Coding
TAF10	chr5	900568	902520	Coding
PF3D7_0522300	chr5	902269	905399	Coding
PF3D7_0522400	chr5	907140	937000	Coding
RPL17	chr5	937231	938037	Coding
PF3D7_0522600	chr5	939097	942014	Coding
SufA	chr5	942427	944106	Coding
BUD31	chr5	943731	945784	Coding
PF3D7_0522900	chr5	948230	953960	Coding
MDR1	chr5	955955	963095	Coding
QCR2	chr5	962443	965404	Coding
PF3D7_0523200	chr5	965466	970150	Coding
ApiCOX18	chr5	969839	971652	Coding
PF3D7_0523400	chr5	973038	976138	Coding
PF3D7_0523500	chr5	976450	978046	Coding
PF3D7_0523600	chr5	978381	979999	Coding
PF3D7_0523700	chr5	980469	986038	Coding
PF3D7_0523800	chr5	987076	992081	Coding
PF3D7_0523900	chr5	992760	997375	Coding
KASbeta	chr5	995782	1002522	Coding
PF3D7_0524100	chr5	1002547	1008230	Coding
PF3D7_0524200	chr5	1008263	1010159	Coding
PF3D7_0524300	chr5	1010595	1012862	Coding
RBG1	chr5	1013254	1015395	Coding
PF3D7_0524500	chr5	1015608	1017341	Coding
PF3D7_0524600	chr5	1017358	1019072	Coding
TOM22	chr5	1018901	1020362	Coding
UFD1	chr5	1020924	1024781	Coding
TYW1	chr5	1026705	1030943	Coding
PF3D7_0525000	chr5	1034754	1039424	Coding
ACS10	chr5	1040922	1043921	Coding
SMC6	chr5	1044284	1051519	Coding
PF3D7_0525300	chr5	1052224	1053970	Coding
PF3D7_0525400	chr5	1057597	1059130	Coding
PF3D7_0525500	chr5	1059480	1065703	Coding
PF3D7_0525600	chr5	1065902	1070111	Coding
PF3D7_0525700	chr5	1068225	1070098	Coding
IMC1g	chr5	1071094	1072988	Coding
NEK2	chr5	1073417	1075644	Coding
PF3D7_0526000	chr5	1075782	1079027	Coding
PF3D7_0526100	chr5	1079225	1081313	Coding
ARFGAP2	chr5	1081123	1084702	Coding
WDR55	chr5	1085623	1087455	Coding
PF3D7_0526400	chr5	1087761	1089508	Coding
PF3D7_0526500	chr5	1090492	1095184	Coding
PF3D7_0526600	chr5	1098833	1116194	Coding
PF3D7_0526700	chr5	1117087	1119867	Coding
PF3D7_0526800	chr5	1120104	1122685	Coding
PF3D7_0526900	chr5	1122602	1124595	Coding
MCM3	chr5	1124729	1129071	Coding
UBC13	chr5	1129570	1131702	Coding
USP14	chr5	1132901	1135534	Coding
METAP1a	chr5	1135566	1138779	Coding
PF3D7_0527400	chr5	1138602	1141621	Coding
HIP	chr5	1142668	1145603	Coding
PF3D7_0527600	chr5	1145803	1149684	Coding
DDX41	chr5	1153516	1156002	Coding
UMP1	chr5	1156067	1156986	Coding
PF3D7_0528100	chr5	1157507	1162257	Coding
EIF3E	chr5	1162969	1165509	Coding
PF3D7_0528300	chr5	1166047	1169378	Coding
DHHC7	chr5	1170170	1174394	Coding
CPalpha	chr5	1174532	1177311	Coding
PF3D7_0528600	chr5	1176626	1177319	Coding
CYP23	chr5	1178062	1179980	Coding
PF3D7_0528800	chr5	1180162	1182686	Coding
PF3D7_0528900	chr5	1183850	1186249	Coding
PF3D7_0529000	chr5	1186294	1190130	Coding
ATrx2	chr5	1190980	1192000	Coding
PF3D7_0529200	chr5	1192973	1195332	Coding
TIC22	chr5	1195884	1197645	Coding
PF3D7_0529400	chr5	1198563	1205743	Coding
PF3D7_0529500	chr5	1206043	1207830	Coding
PF3D7_0529700	chr5	1208695	1212893	Coding
PF3D7_0529800	chr5	1213104	1220543	Coding
PF3D7_0529900	chr5	1219683	1223261	Coding
PF3D7_0530000	chr5	1223345	1225947	Coding
SYN6	chr5	1225877	1228191	Coding
PPT	chr5	1229052	1231469	Coding
PIC6	chr5	1231929	1238086	Coding
PF3D7_0530400	chr5	1238120	1243999	Coding
PF3D7_0530500	chr5	1244751	1248359	Coding
PF3D7_0530600	chr5	1248232	1250252	Coding
PF3D7_0530700	chr5	1250370	1254901	Coding
DPM3	chr5	1254200	1255290	Coding
PF3D7_0530800	chr5	1255012	1257579	Coding
FRM1	chr5	1257680	1266372	Coding
PF3D7_0531000	chr5	1266892	1269589	Coding
PF3D7_0531100	chr5	1269832	1278893	Coding
PF3D7_0531200	chr5	1279189	1280883	Coding
PF3D7_0531300	chr5	1281104	1282484	Coding
PF3D7_0531400	chr5	1282377	1286689	Coding
ETRAMP5	chr5	1300188	1302740	Coding
PF3D7_0532200	chr5	1303429	1304634	Coding
PF3D7_0532300	chr5	1307099	1310572	Coding
LyMP	chr5	1311992	1315355	Coding
PF3D7_0532500	chr5	1316238	1316874	Coding
PF3D7_0532600	chr5	1317882	1319382	Coding
RIF	chr5	1326245	1327429	Coding
VAR	chr6	3503	12835	Coding
RIF	chr6	15065	16410	Coding
VAR	chr6	17777	23068	Coding
RIF	chr6	26557	27830	Coding
VAR	chr6	29618	31484	Coding
RIF	chr6	31965	33244	Coding
EPF4	chr6	42097	43218	Coding
EPF3	chr6	44450	45216	Coding
MC-2TM	chr6	47172	48600	Coding
EPF1	chr6	48874	49722	Coding
PF3D7_0601500	chr6	64746	67786	Coding
PF3D7_0601600	chr6	68698	70201	Coding
PF3D7_0601900	chr6	76204	79596	Coding
PF3D7_0602000	chr6	81532	88869	Coding
MTR4	chr6	91725	97247	Coding
PF3D7_0602200	chr6	97494	99410	Coding
PALM	chr6	99781	100725	Coding
EF-G	chr6	101350	104706	Coding
PF3D7_0602500	chr6	105022	107401	Coding
PF3D7_0602600	chr6	106703	112376	Coding
PF3D7_0602700	chr6	113592	115478	Coding
JmjC2	chr6	115789	118379	Coding
PF3D7_0602900	chr6	118239	120929	Coding
PF3D7_0603000	chr6	121248	124846	Coding
PF3D7_0603100	chr6	125002	127010	Coding
BCS1	chr6	128292	130385	Coding
DHODH	chr6	130191	132792	Coding
TEX1	chr6	132888	138199	Coding
CAX	chr6	138667	141013	Coding
PF3D7_0603600	chr6	140777	149585	Coding
mFRS	chr6	150279	152471	Coding
CEP76	chr6	152505	160682	Coding
PF3D7_0603900	chr6	160825	162616	Coding
PF3D7_0604000	chr6	163582	170363	Coding
SIP2	chr6	170776	178985	Coding
PF3D7_0604200	chr6	180607	181669	Coding
PF3D7_0604300	chr6	181680	184760	Coding
PF3D7_0604400	chr6	184892	185843	Coding
PF3D7_0604500	chr6	188237	198546	Coding
PF3D7_0604600	chr6	198862	204355	Coding
GILP	chr6	204545	206720	Coding
PF3D7_0604800	chr6	206807	211802	Coding
PF3D7_0604900	chr6	212174	213397	Coding
PF3D7_0605000	chr6	213348	214430	Coding
KH1	chr6	215004	220338	Coding
PF3D7_0605200	chr6	220100	221977	Coding
ARK1	chr6	222150	224529	Coding
PF3D7_0605400	chr6	224446	225095	Coding
PF3D7_0605500	chr6	225346	227905	Coding
PF3D7_0605600	chr6	228132	234835	Coding
PF3D7_0605700	chr6	236397	237251	Coding
RAD50	chr6	237355	246015	Coding
PF3D7_0605900	chr6	246321	249977	Coding
KIC1	chr6	249666	255695	Coding
PF3D7_0606100	chr6	257163	260505	Coding
PEX4	chr6	260228	262593	Coding
PF3D7_0606300	chr6	262635	263857	Coding
PF3D7_0606400	chr6	263936	264830	Coding
PTB	chr6	264901	269898	Coding
PF3D7_0606600	chr6	270150	279739	Coding
PF3D7_0606700	chr6	281991	287880	Coding
VFT1	chr6	287041	289722	Coding
GLP2	chr6	290146	292628	Coding
PF3D7_0607000	chr6	291965	297805	Coding
PF3D7_0607100	chr6	297941	301197	Coding
PF3D7_0607200	chr6	301304	303478	Coding
UROD	chr6	304088	306392	Coding
PF3D7_0607400	chr6	306360	310500	Coding
COQ2	chr6	310779	313770	Coding
SAS6	chr6	311667	318394	Coding
PF3D7_0607700	chr6	319519	329442	Coding
PF3D7_0607800	chr6	329254	332013	Coding
PF3D7_0607900	chr6	332329	335631	Coding
DPH7	chr6	335107	337484	Coding
PF3D7_0608100	chr6	336465	342148	Coding
PF3D7_0608200	chr6	341804	342871	Coding
PF3D7_0608300	chr6	342351	347812	Coding
SAM50	chr6	347997	349756	Coding
C4AP4	chr6	349769	350541	Coding
PF3D7_0608500	chr6	350697	353774	Coding
PF3D7_0608600	chr6	354683	356424	Coding
CCT6	chr6	357303	361171	Coding
OAT	chr6	361326	363964	Coding
PF3D7_0608900	chr6	363994	368548	Coding
NUP637	chr6	369043	388626	Coding
ZIP1	chr6	388540	392142	Coding
PF3D7_0609200	chr6	392371	394770	Coding
PF3D7_0609300	chr6	396165	399337	Coding
CLS	chr6	399357	402112	Coding
PF3D7_0609500	chr6	402722	407242	Coding
PF3D7_0609600	chr6	408041	412002	Coding
KIC6	chr6	412443	420258	Coding
DHHC2	chr6	420422	423142	Coding
PF3D7_0609900	chr6	423862	432332	Coding
PF3D7_0610000	chr6	432378	434270	Coding
SLU7	chr6	434240	436684	Coding
RBM25	chr6	437200	440881	Coding
H3	chr6	444363	445584	Coding
PF3D7_0610500	chr6	444549	446775	Coding
CDPK2	chr6	449004	452099	Coding
PF3D7_0610700	chr6	452476	453446	Coding
TK	chr6	453671	456422	Coding
SPT5	chr6	456064	460886	Coding
PF3D7_0611000	chr6	463021	465127	Coding
SDH3	chr6	466047	466537	Coding
ApiAP2	chr6	467227	469157	Coding
ATPTG2	chr6	469685	471521	Coding
SWIB	chr6	471256	474637	Coding
PF3D7_0611500	chr6	482825	483907	Coding
BTP1	chr6	484649	487474	Coding
RPL39	chr6	488418	489504	Coding
PF3D7_0611800	chr6	490750	501967	Coding
PF3D7_0611900	chr6	505314	507593	Coding
PF3D7_0612000	chr6	506386	508412	Coding
EIF3L	chr6	508686	511919	Coding
LRR6	chr6	512392	519614	Coding
TMEM234	chr6	520410	521138	Coding
PF3D7_0612400	chr6	521142	522177	Coding
PF3D7_0612500	chr6	522300	522665	Coding
NCS6	chr6	522936	525730	Coding
P12	chr6	525736	527850	Coding
P12p	chr6	527873	529438	Coding
NOG1	chr6	530674	533646	Coding
PF3D7_0613000	chr6	533673	535898	Coding
PF3D7_0613100	chr6	537127	539045	Coding
