Gene	Chrom	Start	End	Coding
PF3D7_1127400	11	1064993	1067053	1
PF3D7_1127500	11	1067055	1071027	1
PF3D7_1127600	11	1071718	1074209	1
PF3D7_1127700	11	1074626	1076405	1
PF3D7_1127800	11	1076956	1082092	1
PF3D7_1127900	11	1083321	1086048	1
PF3D7_1128000	11	1086660	1093283	1
PF3D7_1128100	11	1094357	1096486	1
MBF1	11	1096720	1097745	1
PFK11	11	1097880	1103771	1
FPPS/GGPPS	11	1104154	1107028	1
mHCF101	11	1107772	1110152	1
NOT2	11	1110057	1112485	1
GPI8	11	1112700	1115761	1
PF3D7_1128900	11	1117049	1120693	1
SpdSyn	11	1120716	1123490	1
PV1	11	1124682	1128048	1
RPN7	11	1128223	1131206	1
PF3D7_1129300	11	1131284	1137072	1
NOP2	11	1137082	1140631	1
PF3D7_1129500	11	1141454	1144631	1
PF3D7_1129600	11	1144744	1148981	1
PF3D7_1129700	11	1148926	1151585	1
PF3D7_1129800	11	1151788	1154689	1
PF3D7_1129850	11	1153569	1154261	0
MFR5	11	1155616	1158343	1
PAGM	11	1158440	1162440	1
RPL38	11	1162731	1164039	1
PfP0	11	1163768	1167334	1
PF3D7_1130300	11	1166588	1166687	0
PF3D7_1130310	11	1166812	1166914	0
RPT5	11	1168333	1171161	1
COG2	11	1171260	1176260	1
PF3D7_1130600	11	1176282	1180695	1
SMC1	11	1179639	1185871	1
PF3D7_1130800	11	1187604	1189562	1
PF3D7_1130900	11	1190118	1194394	1
PF3D7_1131000	11	1193687	1195036	1
SR1	11	1195469	1198419	1
PF3D7_1131200	11	1199053	1202149	1
PF3D7_1131300	11	1201675	1204113	1
PF3D7_1131400	11	1204242	1210151	1
PF3D7_1131500	11	1210686	1211456	1
PF3D7_1131600	11	1216521	1224812	1
PF3D7_1131700	11	1225688	1226474	1
PF3D7_1131800	11	1226559	1233099	1
PF3D7_1131900	11	1234061	1236391	1
PF3D7_1132000	11	1239829	1242921	1
PF3D7_1132100	11	1243226	1246618	1
TCP1	11	1248292	1251089	1
PF3D7_1132300	11	1251966	1253902	1
PF3D7_1132400	11	1254662	1260426	1
PF3D7_1132500	11	1261759	1266078	1
PRP38A	11	1265900	1267995	1
mRPL2	11	1268410	1270016	1
AQP	11	1270935	1273096	1
GCVH	11	1273208	1275484	1
PF3D7_1133000	11	1275535	1276542	1
PF3D7_1133100	11	1276697	1281158	1
PF3D7_1133200	11	1280823	1288093	1
CDC50B	11	1289824	1292127	1
AMA1	11	1292966	1296696	1
PF3D7_1133500	11	1296801	1298199	1
PF3D7_1133600	11	1298301	1300611	1
PF3D7_1133700	11	1301308	1307797	1
PF3D7_1133800	11	1308312	1312020	1
PF3D7_1133900	11	1312734	1317676	1
HSP70-3	11	1318721	1322792	1
PDI-11	11	1322407	1325617	1
PF3D7_1134200	11	1326228	1332808	1
EMMA1	11	1333076	1340271	1
PF3D7_1134400	11	1340325	1342250	1
PF3D7_1134500	11	1343384	1349822	1
PF3D7_1134600	11	1350158	1358171	1
RPA2	11	1358907	1364530	1
PF3D7_1134800	11	1367023	1368903	1
PF3D7_1134900	11	1369619	1371667	1
PF3D7_1135000	11	1371743	1374175	1
PPM8	11	1374293	1377710	1
PF3D7_1135200	11	1378345	1379848	0
PF3D7_1135300	11	1380567	1382594	1
PF3D7_1135400	11	1384340	1385924	1
PF3D7_1135500	11	1387091	1388909	1
CAPD3	11	1389211	1396929	1
PF3D7_1135700	11	1396148	1397044	1
PF3D7_1135800	11	1397248	1398391	1
PF3D7_1135900	11	1398462	1401319	1
PF3D7_1136000	11	1403727	1414748	1
PF3D7_1136100	11	1415406	1417214	1
PF3D7_1136200	11	1417279	1420432	1
TSN	11	1421786	1426832	1
SRP72	11	1426876	1431677	1
CK1	11	1431881	1435170	1
PF3D7_1136600	11	1440742	1445784	1
AIP	11	1446063	1449550	1
PF3D7_1136800	11	1449075	1453801	1
SUB2	11	1455197	1460871	1
PF3D7_1137000	11	1461301	1461498	0
PF3D7_1137100	11	1461487	1463111	1
AEP	11	1463149	1465573	1
PF3D7_1137300	11	1465889	1469381	1
PF3D7_1137400	11	1470103	1472480	1
PF3D7_1137500	11	1472839	1474438	1
PF3D7_1137600	11	1474667	1476838	1
PF3D7_1137700	11	1477643	1479850	1
SPELD	11	1480900	1481526	1
PF3D7_1137900	11	1483375	1485858	1
PF3D7_1138000	11	1486652	1496398	1
URM1	11	1496635	1498092	1
PF3D7_1138200	11	1498115	1499068	1
PF3D7_1138300	11	1498612	1499571	1
PF3D7_1138350	11	1499574	1500253	1
GCalpha	11	1500670	1514612	1
PPM2	11	1517580	1521643	1
PF3D7_1138600	11	1521810	1524748	1
KIC5	11	1525654	1532527	1
PF3D7_1138800	11	1532674	1540545	1
PF3D7_1138900	11	1540804	1544163	0
PF3D7_1139100	11	1545416	1553962	1
PF3D7_1139200	11	1553848	1555709	1
AP2-G5	11	1556447	1565469	1
PF3D7_1139400	11	1569604	1573189	0
PF3D7_1139500	11	1576132	1578978	1
PF3D7_1139600	11	1580594	1582483	1
PF3D7_1139700	11	1582539	1585322	1
PF3D7_1139800	11	1585329	1592079	1
EMC8	11	1593266	1595319	1
CA	11	1595767	1597718	1
PF3D7_1140100	11	1597769	1600089	1
PF3D7_1140200	11	1600448	1603560	1
PF3D7_1140300	11	1604250	1607491	1
PF3D7_1140400	11	1607519	1608723	1
MyoK	11	1610100	1615809	1
PF3D7_1140600	11	1615976	1622355	1
PF3D7_1140700	11	1622360	1632547	1
PF3D7_1140800	11	1633071	1636567	1
PF3D7_1140900	11	1636768	1643539	1
PF3D7_1141000	11	1644911	1647382	1
PF3D7_1141100	11	1649321	1657012	1
PF3D7_1141200	11	1657118	1658339	1
APR1	11	1658390	1663036	1
PIGH	11	1663373	1665749	1
PF3D7_1141500	11	1665761	1668162	1
DPM1	11	1668302	1669090	1
PF3D7_1141700	11	1669907	1671894	1
PF3D7_1141800	11	1672402	1675566	1
IMC1b	11	1676182	1677783	1
PF3D7_1142000	11	1678820	1681377	1
PF3D7_1142100	11	1681435	1692161	1
PF3D7_1142200	11	1692791	1694345	1
PF3D7_1142300	11	1694889	1701865	1
CPO	11	1701397	1703791	1
RPL28	11	1705435	1706918	1
PF3D7_1142600	11	1707861	1709391	1
PF3D7_1142700	11	1709869	1712608	1
ATPTG6	11	1713070	1714304	1
PF3D7_1142900	11	1714779	1717145	1
PF3D7_1143000	11	1717415	1718905	1
AP2-O	11	1718938	1725224	1
PF3D7_1143200	11	1728890	1731885	1
RPC40	11	1731176	1734347	1
PF3D7_1143400	11	1733903	1736776	1
PF3D7_1143500	11	1736787	1740230	1
PF3D7_1143600	11	1740858	1742152	1
PF3D7_1143700	11	1742517	1746755	1
CAP93	11	1747226	1751441	1
PF3D7_1143900	11	1751384	1753416	1
RPS21	11	1754466	1756072	1
PF3D7_1144100	11	1756482	1757258	1
PF3D7_1144200	11	1757488	1759205	1
RPL41	11	1759227	1760663	1
PF3D7_1144400	11	1762256	1766650	1
AOS1	11	1767459	1769954	1
TFG2	11	1770414	1772184	1
TIC20	11	1772009	1774198	1
PF3D7_1144800	11	1774605	1776787	1
RAB6	11	1777078	1779609	1
PF3D7_1145000	11	1780084	1782733	1
SEC21	11	1782875	1787222	1
PF3D7_1145200	11	1788846	1798269	1
CRIPT	11	1798297	1799944	1
DYN1	11	1800111	1804509	1
ABCB3	11	1807031	1810365	1
PF3D7_1145600	11	1810090	1812833	1
PF3D7_1145700	11	1812871	1814731	1
PF3D7_1145800	11	1814738	1818029	1
PF3D7_1145900	11	1818370	1820937	1
RSA4	11	1820807	1823494	1
PF3D7_1146100	11	1823963	1826025	1
PF3D7_1146200	11	1826113	1826839	1
PF3D7_1146300	11	1828240	1829054	1
LRR10	11	1830464	1831417	1
ORP1	11	1832152	1839819	1
PF3D7_1146700	11	1839423	1842878	1
PF3D7_1146800	11	1843205	1854563	1
PF3D7_1146900	11	1855488	1857930	1
SLARP	11	1858329	1867357	1
PF3D7_1147100	11	1870415	1871077	1
PF3D7_1147200	11	1872795	1881752	1
PF3D7_1147300	11	1882167	1888573	1
PF3D7_1147400	11	1888273	1889408	1
FTB	11	1889494	1892695	1
PF3D7_1147600	11	1893348	1896529	1
PF3D7_1147700	11	1896443	1898242	1
MAEBL	11	1899181	1905942	1
PEX22	11	1906472	1908483	1
PF3D7_1148000	11	1908678	1914041	1
PF3D7_1148100	11	1916392	1918050	0
PF3D7_1148200	11	1920268	1920811	0
PF3D7_1148500	11	1922656	1922928	0
PF3D7_1148600	11	1925995	1928144	0
PF3D7_1148620	11	1928510	1928677	0
PF3D7_1148640	11	1928934	1933138	0
GEXP12	11	1933278	1937217	1
PF3D7_1148800	11	1940627	1942588	1
PF3D7_1148900	11	1944702	1946935	1
Pf332	11	1948696	1969412	1
PF3D7_1149100	11	1970810	1974642	1
RESA3	11	1975705	1980325	1
FIKK11	11	1982068	1984327	1
PF3D7_1149400	11	1985056	1987411	1
RESA2	11	1991359	1994018	0
PF3D7_1149600	11	2000342	2003996	1
PF3D7_1149700	11	2004754	2005011	1
PF3D7_1149900	11	2009875	2010902	1
VAR2CSA	12	45887	58295	1
PF3D7_1200610	12	57076	57435	1
ACS7	12	60857	65703	1
FIKK12	12	68555	72206	1
PF3D7_1200900	12	72605	75379	1
PF3D7_1201000	12	76048	79299	1
PF3D7_1201100	12	80874	84922	1
PF3D7_1201200	12	88326	92048	1
LSAP1	12	92242	92562	1
PF3D7_1201400	12	93581	97146	1
PF3D7_1201500	12	98774	100913	1
NEK3	12	101030	102674	1
PF3D7_1201700	12	103318	104985	1
COX19	12	105056	106773	1
PF3D7_1201900	12	107092	108990	1
PSH2	12	109107	113173	1
SRAP1	12	113340	116410	1
PIC	12	116013	118202	1
PF3D7_1202300	12	118603	141499	1
CYP26	12	141230	143553	1
TGS1	12	144046	148030	1
NEMF	12	148054	155532	1
PF3D7_1202700	12	156172	160367	1
PF3D7_1202800	12	160614	162188	1
HMGB1	12	161330	163926	1
ORC1	12	167665	171905	1
PF3D7_1203100	12	171338	172574	1
SRP14	12	172574	173502	1
PF3D7_1203300	12	173597	177277	1
MFS4	12	177518	182002	1
SUA5	12	182030	184141	1
CC1HL	12	184499	186309	1
NAPL	12	185860	188842	1
PF3D7_1203800	12	190105	193113	0
PF3D7_1204000	12	197509	198830	1
PF3D7_1204100	12	198957	202640	1
PF3D7_1204200	12	202895	204937	1
EIF5A	12	204215	207469	1
G37	12	208165	210893	1
PF3D7_1204500	12	211383	212908	1
PF3D7_1204600	12	212829	214204	1
PF3D7_1204700	12	214215	216474	1
PF3D7_1204900	12	216812	219272	1
PF3D7_1205000	12	219569	222227	1
SEPSECS	12	222428	225423	1
HADO	12	225821	227226	1
PF3D7_1205300	12	230037	231763	1
PF3D7_1205400	12	232330	236562	1
PF3D7_1205500	12	241557	248411	1
PF3D7_1205600	12	248691	252115	1
tGLO2	12	252516	254143	1
HMGB3	12	255472	264324	1
PF3D7_1205900	12	264233	267884	1
SHLP2	12	269514	272152	1
ISN1	12	272320	275022	1
EIF3C	12	275056	280447	1
PF3D7_1206300	12	280814	289619	1
TUM1	12	290276	291876	1
PF3D7_1206500	12	292233	294941	1
RPC2	12	294601	300038	1
EIF5	12	300662	306899	1
PF3D7_1206800	12	308165	310829	1
PF3D7_1206900	12	310831	313357	1
PF3D7_1207000	12	313352	322762	1
PF3D7_1207100	12	323839	327795	1
PF3D7_1207200	12	328655	339145	1
LIMP	12	343326	344361	1
PF3D7_1207400	12	345922	347239	1
PF3D7_1207500	12	347896	349423	1
MiaA	12	348927	351790	1
PF3D7_1207700	12	351850	354006	1
PF3D7_1207800	12	354195	357606	1
PF3D7_1207900	12	357855	359377	1
PF3D7_1208000	12	359995	360499	1
PF3D7_1208100	12	361599	376167	1
CRMP3	12	376552	387483	1
PF3D7_1208300	12	387833	389498	1
PF3D7_1208400	12	390219	395814	1
PF3D7_1208500	12	395960	401562	1
TIM10	12	401950	402905	1
PF3D7_1208700	12	403291	404918	1
PF3D7_1208800	12	405242	409824	1
PPM11	12	412795	421285	1
PF3D7_1209000	12	420876	422288	1
PF3D7_1209100	12	423048	426126	1
LSM7	12	426774	428242	1
TRZ	12	428007	433172	1
CIA1	12	435583	439379	1
PDEalpha	12	439389	443398	1
PBGD	12	443680	445148	1
PF3D7_1209700	12	445596	448072	1
ATP11	12	446709	448061	1
ABCB7	12	448322	451568	1
SYN2	12	454764	457276	1
PF3D7_1210200	12	458672	462423	1
PF3D7_1210300	12	465011	466098	1
PF3D7_1210400	12	466191	469771	1
PF3D7_1210500	12	470028	471828	1
PF3D7_1210600	12	471059	475975	1
PF3D7_1210700	12	476110	479111	1
PF3D7_1210800	12	479489	479588	0
PIGM	12	480479	483033	1
PF3D7_1211000	12	484065	489902	1
PF3D7_1211100	12	490862	491557	1
PF3D7_1211200	12	491674	497464	1
MCM8	12	497915	503333	1
PfJ4	12	504868	507780	1
mtRPS18	12	507320	509574	1
LSD1	12	510276	519536	1
MCM5	12	520520	524930	1
PfpUB	12	525310	528190	1
ATP4	12	527829	533965	1
TPx(Gl)	12	534549	536310	1
PPP1	12	536652	538932	1
PF3D7_1212200	12	539788	543197	1
PF3D7_1212300	12	543385	549255	1
PF3D7_1212400	12	549734	551279	1
GAT	12	551620	554600	1
PF3D7_1212600	12	555503	556924	1
EIF3A	12	557007	564177	1
SDHB	12	565355	568225	1
BDP2	12	568097	573525	1
PF3D7_1213000	12	575540	576292	0
PF3D7_1213100	12	576417	576580	0
MED18	12	577198	578445	1
PF3D7_1213300	12	578470	578917	1
PF3D7_1213400	12	579595	581325	1
PF3D7_1213500	12	583089	585323	1
DLC8	12	586314	587973	1
RPB8	12	587716	589185	1
PRS	12	589729	593777	1
PF3D7_1213900	12	594197	598788	1
PF3D7_1214000	12	598933	602185	1
PIGO	12	602281	607441	1
SET5	12	606589	608091	1
PF3D7_1214300	12	608122	610094	1
EMC6	12	610135	611142	1
PF3D7_1214500	12	611272	613482	1
PF3D7_1214600	12	613217	614983	1
PF3D7_1214700	12	614967	616351	1
OBC13	12	616536	617998	1
PF3D7_1214900	12	618456	620194	1
Trx-Px2	12	620648	622089	1
PF3D7_1215100	12	622520	626579	1
CYP32	12	626798	628578	1
CPN10	12	628691	629995	1
PF3D7_1215400	12	630962	633621	1
PF3D7_1215500	12	633892	634545	1
PF3D7_1215600	12	635035	635495	1
PF3D7_1215700	12	635538	638879	1
RSPH9	12	639395	640495	1
SR10	12	641233	643840	1
PF3D7_1216000	12	644215	646624	1
PF3D7_1216100	12	646979	647860	1
PF3D7_1216200	12	647969	650704	1
SRP19	12	651074	652591	1
PF3D7_1216400	12	653412	656584	1
MDV1	12	656653	658519	1
CelTOS	12	659738	660286	1
PLP2	12	663061	666282	1
PF3D7_1216800	12	666884	666955	0
PF3D7_1216900	12	668256	674672	1
PF3D7_1217000	12	674321	675112	1
SPO11	12	675170	677609	1
MRD1	12	678393	682293	1
EngA	12	682326	686101	1
PF3D7_1217400	12	685730	689481	1
PF3D7_1217500	12	691395	694623	1
APC10	12	695559	696455	1
PF3D7_1217700	12	696397	698457	1
DPH3	12	698771	699388	1
PF3D7_1217900	12	700202	702357	1
TRAMP	12	703859	706124	1
PF3D7_1218100	12	706227	708196	1
PF3D7_1218200	12	708394	715718	1
AP2-MU	12	716700	720665	1
PF3D7_1218400	12	720516	724845	1
DRPC	12	725394	730447	1
RRS	12	731430	735541	1
PF3D7_1218700	12	736335	737825	1
PSOP17	12	737900	740324	1
PF3D7_1218900	12	740675	743452	1
FRM2	12	744724	756058	1
CHC	12	757218	764201	1
ATP2	12	785247	791068	1
RKIP	12	792877	793449	1
PF3D7_1219800	12	795157	795318	1
PF3D7_1219900	12	796233	797465	1
PF3D7_1220000	12	798304	799611	1
PRP17	12	801760	804675	1
PF3D7_1220200	12	804963	806698	0
PF3D7_1220300	12	807101	816204	1
DRN1	12	816430	819402	1
TSR3	12	818360	819893	1
PF3D7_1220600	12	820586	822198	1
PF3D7_1220700	12	822958	827712	1
HP1	12	830802	833569	1
SET10	12	836836	845991	1
PF3D7_1221100	12	846961	849446	1
PF3D7_1221200	12	849634	850735	1
PF3D7_1221300	12	850987	855507	1
IMC1h	12	856817	859199	1
PF3D7_1221500	12	859958	863117	1
PF3D7_1221600	12	863593	865537	1
PF3D7_1221700	12	865726	868762	1
PF3D7_1221800	12	868784	872311	1
PF3D7_1221900	12	871737	876247	1
PF3D7_1222000	12	876916	878625	1
PF3D7_1222100	12	879217	881186	1
PF3D7_1222200	12	881970	882114	0
GRP94	12	882766	886332	1
DPH6	12	898838	903247	1
AP2-G	12	906714	914983	1
GAP45	12	918280	920560	1
PF3D7_1222800	12	919948	922798	1
PF3D7_1222900	12	923314	925896	1
PF3D7_1223000	12	925090	926708	1
PKAr	12	927063	930026	1
PF3D7_1223200	12	932071	934404	1
GyrA	12	934432	938673	1
PF3D7_1223400	12	939816	947433	1
PF3D7_1223500	12	946864	961465	1
PF3D7_1223600	12	962262	968275	1
VIT	12	968562	970710	1
YHM2	12	971186	972341	1
PF3D7_1223900	12	972357	973920	1
GCH1	12	974226	976097	1
PF3D7_1224100	12	975744	979052	1
PF3D7_1224200	12	981063	984811	1
PABP1	12	985545	993212	1
PF3D7_1224400	12	993227	996884	1
ASF1	12	997441	1000427	1
CCHL	12	1000407	1002443	1
PF3D7_1224700	12	1002756	1008521	1
PF3D7_1224800	12	1008635	1010588	1
SF3B6	12	1010680	1011767	1
PF3D7_1225000	12	1012310	1017848	1
api-IRS	12	1018351	1024017	1
PF3D7_1225200	12	1024322	1028668	1
PF3D7_1225300	12	1029020	1031737	1
PF3D7_1225400	12	1031628	1032790	1
PF3D7_1225500	12	1033173	1035379	1
PF3D7_1225600	12	1034857	1038418	1
PF3D7_1225700	12	1038977	1044259	1
PF3D7_1225900	12	1050169	1053192	1
PF3D7_1226000	12	1053194	1056616	1
HAD3	12	1057390	1059654	1
PF3D7_1226200	12	1059280	1064008	1
HAD2	12	1064286	1066800	1
PF3D7_1226400	12	1067269	1071520	1
PF3D7_1226500	12	1072459	1076976	1
PCNA2	12	1077568	1079040	1
RRP9	12	1079971	1083396	1
ATX3	12	1083776	1087560	1
PV2	12	1088291	1090085	1
PF3D7_1227000	12	1091142	1092853	1
DH60	12	1092884	1096419	1
K1	12	1097031	1105221	1
PF3D7_1227300	12	1105251	1108739	1
PF3D7_1227400	12	1108744	1112924	1
SOC2	12	1113526	1122666	1
SPC24	12	1123758	1128688	1
KIC2	12	1128715	1133372	1
ELP3	12	1133799	1137718	1
PF3D7_1227900	12	1138391	1140356	1
PF3D7_1228000	12	1140794	1142233	1
LRR13	12	1141583	1143194	1
PF3D7_1228200	12	1143645	1146406	1
NEK1	12	1147010	1152807	1
PF3D7_1228400	12	1152821	1158131	1
PF3D7_1228500	12	1158372	1160646	1
MSP9	12	1160654	1163264	1
PF3D7_1228700	12	1164781	1169629	1
PF3D7_1228800	12	1169145	1179868	1
PF3D7_1228900	12	1180404	1185971	1
PF3D7_1229000	12	1186132	1192040	1
MRP2	12	1192185	1202986	1
PF3D7_1229200	12	1203582	1204752	0
PIC1	12	1204991	1208108	1
MIF	12	1208198	1209870	1
CCT3	12	1210828	1214240	1
PF3D7_1229600	12	1213472	1217959	1
PF3D7_1229700	12	1217961	1219134	1
MyoJ	12	1218464	1227615	1
PF3D7_1229900	12	1227925	1233204	1
PF3D7_1230000	12	1233352	1241605	1
TLAP1	12	1241879	1243601	1
PF3D7_1230200	12	1245535	1249170	0
SPM2	12	1249652	1250988	1
ClpQ	12	1251464	1253144	1
PF3D7_1230500	12	1253486	1255841	1
PF3D7_1230600	12	1256554	1258824	1
SEC13	12	1258922	1262608	1
WTAP	12	1263243	1266561	1
RIO1	12	1266588	1270610	1
PF3D7_1231000	12	1270895	1274974	1
RAB2	12	1275574	1278214	1
PF3D7_1231200	12	1278090	1280048	1
PF3D7_1231300	12	1286273	1289606	1
ICM1	12	1290102	1297082	1
PF3D7_1231500	12	1298137	1300451	1
PRP2	12	1300633	1305728	1
PF3D7_1231700	12	1305782	1307427	1
PF3D7_1231800	12	1312553	1320504	1
PF3D7_1231900	12	1321669	1325580	1
aFRS	12	1325076	1328093	1
CPN60	12	1328121	1332034	1
LPD1	12	1332463	1334896	1
PF3D7_1232300	12	1335579	1337655	1
PF3D7_1232400	12	1337106	1338824	1
PF3D7_1232500	12	1339320	1343378	1
PF3D7_1232600	12	1344039	1345894	1
ND9	12	1345905	1351253	1
PF3D7_1232800	12	1350597	1351366	1
PF3D7_1232900	12	1351394	1355027	1
EF-G	12	1355049	1358076	1
OST4	12	1358501	1358732	1
PF3D7_1233100	12	1359169	1360369	1
PF3D7_1233200	12	1360158	1373410	1
PPR2	12	1375225	1379661	1
PF3D7_1233400	12	1379747	1383501	1
AARP1	12	1383267	1402631	1
PF3D7_1233700	12	1402635	1405063	1
PF3D7_1233800	12	1405062	1406293	1
SENP1	12	1407068	1411277	1
PF3D7_1234000	12	1411288	1413290	1
BDP5	12	1414349	1426825	1
PF3D7_1234200	12	1427398	1433600	0
PF3D7_1234300	12	1433803	1436007	1
MiGS	12	1436790	1439349	1
PF3D7_1234500	12	1439751	1441606	1
TOC75	12	1441736	1445572	1
ULG8	12	1446207	1450552	1
SF3B3	12	1451196	1457549	1
PF3D7_1234900	12	1457876	1459667	1
PIH1	12	1459834	1461486	1
PF3D7_1235100	12	1461824	1462824	1
VP2	12	1463659	1468189	1
NOT4	12	1469044	1476429	1
PF3D7_1235400	12	1476470	1480044	1
MT-A70.2	12	1480516	1482959	1
PF3D7_1235700	12	1486145	1489166	1
PF3D7_1235800	12	1489319	1497065	1
XAB2	12	1497148	1502048	1
PF3D7_1236000	12	1502375	1504236	1
CARP	12	1506849	1509721	1
PF3D7_1236200	12	1511204	1519141	1
PF3D7_1236300	12	1519935	1521979	1
PF3D7_1236400	12	1522104	1524968	1
PF3D7_1236500	12	1525407	1526216	1
PF3D7_1236600	12	1527455	1528034	1
PF3D7_1236650	12	1529134	1529453	1
PF3D7_1236700	12	1529471	1531643	1
PF3D7_1236900	12	1531662	1536229	1
ICMT	12	1531958	1534077	1
UBA2	12	1537454	1540646	1
PF3D7_1237100	12	1540473	1549441	1
PF3D7_1237200	12	1549880	1556401	1
PF3D7_1237300	12	1556299	1557617	1
PF3D7_1237400	12	1558660	1560695	1
PF3D7_1237500	12	1560900	1567860	1
PWP1	12	1568038	1571016	1
PF3D7_1237700	12	1571678	1574455	1
HUB1	12	1574710	1576036	1
PF3D7_1237900	12	1577146	1581262	1
PF3D7_1238000	12	1581356	1583229	1
PF3D7_1238100	12	1583244	1584842	1
PF3D7_1238200	12	1586261	1587466	1
CWC22	12	1588614	1592466	1
PF3D7_1238400	12	1592194	1593792	1
PF3D7_1238500	12	1594236	1601396	1
NSM	12	1600643	1603876	1
PF3D7_1238700	12	1604376	1608415	1
ACS11	12	1608501	1614434	1
PK2	12	1612601	1618965	1
PF3D7_1239000	12	1620278	1625196	1
PF3D7_1239100	12	1626020	1628546	1
PF3D7_1239300	12	1644546	1646283	1
PF3D7_1239400	12	1646612	1647151	1
GyrB	12	1648422	1652428	1
ThzK	12	1652687	1654402	1
FTSH1	12	1654438	1658821	1
PF3D7_1239800	12	1660331	1678083	1
VPS16	12	1678397	1682107	1
PF3D7_1240000	12	1682613	1684787	1
ETRAMP12	12	1684977	1686307	1
PF3D7_1240200	12	1688606	1691162	0
PF3D7_1240500	12	1715847	1715981	0
PF3D7_1240800	12	1731821	1731955	0
PF3D7_1241000	12	1745289	1745423	0
PFS2	12	1746049	1748494	1
PF3D7_1241200	12	1748659	1756683	1
PF3D7_1241300	12	1757506	1759613	1
PF3D7_1241400	12	1759687	1768105	1
PF3D7_1241500	12	1771518	1773908	1
SAMC	12	1774021	1776962	1
RFC4	12	1777080	1779980	1
DBP9	12	1779442	1783743	1
PF3D7_1241900	12	1783520	1787102	1
QSOX	12	1786955	1788989	1
PF3D7_1242100	12	1790348	1790763	1
TGT	12	1791156	1793341	1
PF3D7_1242300	12	1793174	1795330	1
PF3D7_1242400	12	1795820	1798227	1
PF3D7_1242500	12	1798386	1800204	1
PF3D7_1242600	12	1800215	1802786	1
PF3D7_1242700	12	1803130	1804735	1
rabGDI	12	1805206	1808574	1
TIM13	12	1808623	1811076	1
STX16	12	1811237	1812819	1
PF3D7_1243100	12	1813319	1814381	1
OST5	12	1815311	1815562	1
PF3D7_1243300	12	1816069	1816448	1
PF3D7_1243400	12	1818146	1820497	1
SNF7	12	1820308	1822837	1
PF3D7_1243600	12	1824516	1827780	1
PF3D7_1243700	12	1829026	1833409	1
WDR82	12	1830996	1833694	1
DOC2	12	1833874	1841201	1
PF3D7_1244000	12	1841647	1846073	1
PF3D7_1244100	12	1846776	1852556	1
TFB2	12	1852659	1857347	1
PF3D7_1244300	12	1857849	1858090	0
PF3D7_1244400	12	1859656	1866652	1
PIMMS57	12	1864229	1866661	1
ARFGAP1	12	1868217	1870149	1
PF3D7_1244700	12	1870456	1873215	1
PF3D7_1244800	12	1872831	1876270	1
PF3D7_1244900	12	1875531	1880492	1
PF3D7_1245000	12	1879903	1881465	1
KLP8	12	1882683	1888206	1
PF3D7_1245200	12	1887812	1892853	1
UBC12	12	1892918	1894243	1
PF3D7_1245400	12	1894910	1896390	1
PF3D7_1245500	12	1896842	1899867	1
PF3D7_1245600	12	1900249	1905066	1
PF3D7_1245700	12	1907045	1907960	0
EpsL	12	1908149	1909764	1
PF3D7_1245900	12	1910557	1912208	1
PF3D7_1246000	12	1912457	1914595	1
ALAS	12	1915513	1918080	1
ACT1	12	1919898	1923323	1
KIC4	12	1925058	1929618	1
MTIP	12	1931257	1933545	1
PF3D7_1246500	12	1933570	1935671	1
BUD13	12	1936019	1937985	1
PF3D7_1246700	12	1938255	1940352	1
SRPRB	12	1940990	1942955	1
PKB	12	1942691	1946196	1
FBXO9	12	1946545	1948824	1
PF3D7_1247100	12	1948855	1950984	1
PF3D7_1247200	12	1950501	1951542	1
PF3D7_1247300	12	1951571	1955002	1
FKBP35	12	1954020	1957694	1
PF3D7_1247500	12	1959563	1962699	1
PF3D7_1247600	12	1962774	1964258	1
PF3D7_1247700	12	1964582	1966234	1
DPAP2	12	1967712	1971234	1
UTP11	12	1971796	1973538	1
PF3D7_1248000	12	1973559	1975093	1
PF3D7_1248100	12	1975145	1976734	1
RBM22	12	1977477	1978969	1
PF3D7_1248300	12	1979150	1980499	1
PF3D7_1248400	12	1981753	1982857	1
PF3D7_1248500	12	1983048	1986271	1
PF3D7_1248600	12	1988129	1991780	1
PF3D7_1248700	12	1993096	2001002	1
PF3D7_1248800	12	2001987	2002271	1
RPT6	12	2002325	2004499	1
PF3D7_1249000	12	2004727	2007355	1
PF3D7_1249100	12	2007738	2010074	1
PF3D7_1249200	12	2010428	2011101	1
PPM4	12	2012578	2016456	1
PF3D7_1249400	12	2015949	2016893	1
PF3D7_1249500	12	2016976	2018469	1
LRR12	12	2018995	2022484	1
PF3D7_1249700	12	2023076	2027563	1
THO2	12	2029764	2040460	1
KsgA2	12	2041293	2043722	1
FCF2	12	2043650	2044974	1
G377	12	2045070	2054429	1
PF3D7_1250200	12	2057452	2063496	1
VPS26	12	2064246	2066236	1
PF3D7_1250400	12	2067229	2069794	1
PF3D7_1250500	12	2069903	2071659	1
PF3D7_1250600	12	2071084	2074584	1
PF3D7_1250700	12	2074635	2077593	1
PF3D7_1250800	12	2077623	2083307	1
PF3D7_1250900	12	2083353	2084625	1
PF3D7_1251000	12	2085370	2086959	1
PF3D7_1251100	12	2089340	2090521	1
PF3D7_1251200	12	2091731	2094720	1
TMK	12	2094748	2096876	1
PF3D7_1251400	12	2097053	2098971	1
DRS1	12	2099430	2102248	1
